Date;Time;Severity;TID;This;Function;Message
2024/10/27;20:42:47.921;DEBUG;2996;0000000000000000;BaslerControl::openCamera@8;"正在连接Basler相机... ..."
2024/10/27;20:42:48.736;ERROR;2996;0000000000000000;BaslerControl::openCamera@14;"未找到Basler相机，请检查相机连接情况"
2024/10/27;20:44:01.956;DEBUG;23048;0000000000000000;BaslerControl::openCamera@8;"正在连接Basler相机... ..."
2024/10/27;20:44:02.330;ERROR;23048;0000000000000000;BaslerControl::openCamera@14;"未找到Basler相机，请检查相机连接情况"
2024/10/27;20:53:44.215;DEBUG;32196;0000000000000000;BaslerControl::openCamera@8;"正在连接Basler相机... ..."
2024/10/27;20:53:44.699;DEBUG;32196;0000000000000000;BaslerControl::openCamera@22;"尝试打开Basler相机..."
2024/10/27;20:53:44.780;DEBUG;32196;0000000000000000;BaslerControl::openCamera@24;"已经打开Basler相机"
2024/10/27;20:53:44.809;DEBUG;32196;0000000000000000;BaslerControl::openCamera@47;"Basler相机连接成功"
2024/10/27;20:58:07.148;DEBUG;31836;0000000000000000;BaslerControl::openCamera@8;"正在连接Basler相机... ..."
2024/10/27;20:58:07.617;DEBUG;31836;0000000000000000;BaslerControl::openCamera@22;"尝试打开Basler相机..."
2024/10/27;20:58:07.693;DEBUG;31836;0000000000000000;BaslerControl::openCamera@24;"已经打开Basler相机"
2024/10/27;20:58:07.717;DEBUG;31836;0000000000000000;BaslerControl::openCamera@47;"Basler相机连接成功"
2024/10/27;20:59:16.336;ERROR;31836;0000000000000000;BaslerControl::openCamera@71;"图片保存成功"
2024/10/27;21:01:37.483;DEBUG;31224;0000000000000000;BaslerControl::openCamera@8;"正在连接Basler相机... ..."
2024/10/27;21:01:37.998;DEBUG;31224;0000000000000000;BaslerControl::openCamera@22;"尝试打开Basler相机..."
2024/10/27;21:01:38.074;DEBUG;31224;0000000000000000;BaslerControl::openCamera@24;"已经打开Basler相机"
2024/10/27;21:01:38.092;DEBUG;31224;0000000000000000;BaslerControl::openCamera@47;"Basler相机连接成功"
2024/10/27;21:01:38.185;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.997 ms"
2024/10/27;21:01:38.207;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.837 ms"
2024/10/27;21:01:38.229;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.648 ms"
2024/10/27;21:01:38.251;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.772 ms"
2024/10/27;21:01:38.273;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.297 ms"
2024/10/27;21:01:38.298;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.699 ms"
2024/10/27;21:01:38.319;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.193 ms"
2024/10/27;21:01:38.342;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.265 ms"
2024/10/27;21:01:38.367;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.014 ms"
2024/10/27;21:01:38.390;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.48 ms"
2024/10/27;21:01:38.414;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.003 ms"
2024/10/27;21:01:38.435;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.021 ms"
2024/10/27;21:01:38.457;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.286 ms"
2024/10/27;21:01:38.480;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.497 ms"
2024/10/27;21:01:38.501;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.734 ms"
2024/10/27;21:01:38.522;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.558 ms"
2024/10/27;21:01:38.545;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.741 ms"
2024/10/27;21:01:38.565;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.865 ms"
2024/10/27;21:01:38.586;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.003 ms"
2024/10/27;21:01:38.609;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.761 ms"
2024/10/27;21:01:38.633;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.509 ms"
2024/10/27;21:01:38.657;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.114 ms"
2024/10/27;21:01:38.681;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.509 ms"
2024/10/27;21:01:38.706;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.219 ms"
2024/10/27;21:01:38.731;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.996 ms"
2024/10/27;21:01:38.752;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.819 ms"
2024/10/27;21:01:38.779;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.481 ms"
2024/10/27;21:01:38.802;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.503 ms"
2024/10/27;21:01:38.823;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.658 ms"
2024/10/27;21:01:38.849;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.308 ms"
2024/10/27;21:01:38.877;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.447 ms"
2024/10/27;21:01:38.900;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.858 ms"
2024/10/27;21:01:38.923;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.202 ms"
2024/10/27;21:01:38.947;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.301 ms"
2024/10/27;21:01:38.971;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.959 ms"
2024/10/27;21:01:38.994;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.946 ms"
2024/10/27;21:01:39.017;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.543 ms"
2024/10/27;21:01:39.040;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.236 ms"
2024/10/27;21:01:39.061;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.729 ms"
2024/10/27;21:01:39.088;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.635 ms"
2024/10/27;21:01:39.112;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.188 ms"
2024/10/27;21:01:39.136;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.633 ms"
2024/10/27;21:01:39.161;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.444 ms"
2024/10/27;21:01:39.185;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.566 ms"
2024/10/27;21:01:39.208;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.353 ms"
2024/10/27;21:01:39.235;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.108 ms"
2024/10/27;21:01:39.259;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.281 ms"
2024/10/27;21:01:39.282;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.737 ms"
2024/10/27;21:01:39.304;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.876 ms"
2024/10/27;21:01:39.327;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.539 ms"
2024/10/27;21:01:39.354;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.964 ms"
2024/10/27;21:01:39.377;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.097 ms"
2024/10/27;21:01:39.401;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.056 ms"
2024/10/27;21:01:39.425;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.416 ms"
2024/10/27;21:01:39.447;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.781 ms"
2024/10/27;21:01:39.470;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.007 ms"
2024/10/27;21:01:39.494;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.359 ms"
2024/10/27;21:01:39.518;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.887 ms"
2024/10/27;21:01:39.543;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.452 ms"
2024/10/27;21:01:39.566;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.884 ms"
2024/10/27;21:01:39.591;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.199 ms"
2024/10/27;21:01:39.614;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.074 ms"
2024/10/27;21:01:39.638;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.272 ms"
2024/10/27;21:01:39.661;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.057 ms"
2024/10/27;21:01:39.685;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.307 ms"
2024/10/27;21:01:39.708;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.204 ms"
2024/10/27;21:01:39.731;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.813 ms"
2024/10/27;21:01:39.755;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.739 ms"
2024/10/27;21:01:39.776;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.751 ms"
2024/10/27;21:01:39.805;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.735 ms"
2024/10/27;21:01:39.826;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.7 ms"
2024/10/27;21:01:39.848;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.723 ms"
2024/10/27;21:01:39.877;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.314 ms"
2024/10/27;21:01:39.900;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.757 ms"
2024/10/27;21:01:39.921;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.349 ms"
2024/10/27;21:01:39.942;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.703 ms"
2024/10/27;21:01:39.967;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.62 ms"
2024/10/27;21:01:39.991;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.686 ms"
2024/10/27;21:01:40.014;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.95 ms"
2024/10/27;21:01:40.038;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.919 ms"
2024/10/27;21:01:40.066;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.511 ms"
2024/10/27;21:01:40.086;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.8 ms"
2024/10/27;21:01:40.113;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.737 ms"
2024/10/27;21:01:40.133;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.741 ms"
2024/10/27;21:01:40.157;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.945 ms"
2024/10/27;21:01:40.183;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.625 ms"
2024/10/27;21:01:40.207;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.119 ms"
2024/10/27;21:01:40.229;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.759 ms"
2024/10/27;21:01:40.254;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.016 ms"
2024/10/27;21:01:40.278;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.694 ms"
2024/10/27;21:01:40.302;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.622 ms"
2024/10/27;21:01:40.323;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.77 ms"
2024/10/27;21:01:40.348;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.592 ms"
2024/10/27;21:01:40.372;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.097 ms"
2024/10/27;21:01:40.396;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.773 ms"
2024/10/27;21:01:40.420;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.554 ms"
2024/10/27;21:01:40.444;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.034 ms"
2024/10/27;21:01:40.467;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.088 ms"
2024/10/27;21:01:40.492;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.477 ms"
2024/10/27;21:01:40.515;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.669 ms"
2024/10/27;21:01:40.539;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.92 ms"
2024/10/27;21:01:40.562;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.915 ms"
2024/10/27;21:01:40.589;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.957 ms"
2024/10/27;21:01:40.611;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.741 ms"
2024/10/27;21:01:40.634;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.647 ms"
2024/10/27;21:01:40.659;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.604 ms"
2024/10/27;21:01:40.681;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.575 ms"
2024/10/27;21:01:40.707;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.098 ms"
2024/10/27;21:01:40.730;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.819 ms"
2024/10/27;21:01:40.756;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.748 ms"
2024/10/27;21:01:40.778;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.759 ms"
2024/10/27;21:01:40.800;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.82 ms"
2024/10/27;21:01:40.825;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.367 ms"
2024/10/27;21:01:40.849;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.673 ms"
2024/10/27;21:01:40.872;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.136 ms"
2024/10/27;21:01:40.895;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.791 ms"
2024/10/27;21:01:40.919;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.693 ms"
2024/10/27;21:01:40.944;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.599 ms"
2024/10/27;21:01:40.967;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 3.921 ms"
2024/10/27;21:01:40.992;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.433 ms"
2024/10/27;21:01:41.015;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.488 ms"
2024/10/27;21:01:41.042;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 6.309 ms"
2024/10/27;21:01:41.064;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.789 ms"
2024/10/27;21:01:41.087;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.961 ms"
2024/10/27;21:01:41.113;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.27 ms"
2024/10/27;21:01:41.135;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.68 ms"
2024/10/27;21:01:41.158;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.572 ms"
2024/10/27;21:01:41.181;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.61 ms"
2024/10/27;21:01:41.210;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.879 ms"
2024/10/27;21:01:41.232;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.588 ms"
2024/10/27;21:01:41.254;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.07 ms"
2024/10/27;21:01:41.278;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.615 ms"
2024/10/27;21:01:41.304;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.585 ms"
2024/10/27;21:01:41.328;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.2 ms"
2024/10/27;21:01:41.351;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.98 ms"
2024/10/27;21:01:41.374;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.838 ms"
2024/10/27;21:01:41.396;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.639 ms"
2024/10/27;21:01:41.422;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 6.053 ms"
2024/10/27;21:01:41.447;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.61 ms"
2024/10/27;21:01:41.469;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.8 ms"
2024/10/27;21:01:41.493;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.754 ms"
2024/10/27;21:01:41.516;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.448 ms"
2024/10/27;21:01:41.541;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 6.285 ms"
2024/10/27;21:01:41.563;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.806 ms"
2024/10/27;21:01:41.588;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.204 ms"
2024/10/27;21:01:41.612;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.792 ms"
2024/10/27;21:01:41.634;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.756 ms"
2024/10/27;21:01:41.662;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.665 ms"
2024/10/27;21:01:41.684;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.67 ms"
2024/10/27;21:01:41.707;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.34 ms"
2024/10/27;21:01:41.731;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.806 ms"
2024/10/27;21:01:41.753;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.298 ms"
2024/10/27;21:01:41.780;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.862 ms"
2024/10/27;21:01:41.801;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.078 ms"
2024/10/27;21:01:41.826;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.885 ms"
2024/10/27;21:01:41.849;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.91 ms"
2024/10/27;21:01:41.877;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 6.311 ms"
2024/10/27;21:01:41.900;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.844 ms"
2024/10/27;21:01:41.925;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.807 ms"
2024/10/27;21:01:41.948;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.002 ms"
2024/10/27;21:01:41.970;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.001 ms"
2024/10/27;21:01:41.992;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.126 ms"
2024/10/27;21:01:42.015;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.873 ms"
2024/10/27;21:01:42.041;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 6.634 ms"
2024/10/27;21:01:42.064;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.957 ms"
2024/10/27;21:01:42.087;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.441 ms"
2024/10/27;21:01:42.111;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 4.977 ms"
2024/10/27;21:01:42.136;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 6.377 ms"
2024/10/27;21:01:42.159;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.404 ms"
2024/10/27;21:01:42.183;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 6.165 ms"
2024/10/27;21:01:42.210;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 6.417 ms"
2024/10/27;21:01:42.235;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.364 ms"
2024/10/27;21:01:42.258;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.626 ms"
2024/10/27;21:01:42.283;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.006 ms"
2024/10/27;21:01:42.306;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.856 ms"
2024/10/27;21:01:42.329;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.356 ms"
2024/10/27;21:01:42.349;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.169 ms"
2024/10/27;21:01:42.373;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.844 ms"
2024/10/27;21:01:42.395;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.135 ms"
2024/10/27;21:01:42.419;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.11 ms"
2024/10/27;21:01:42.446;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.23 ms"
2024/10/27;21:01:42.470;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.081 ms"
2024/10/27;21:01:42.496;DEBUG;32300;0000000000000000;Yolo11SegInference::inferSegAndCalcTime@47;"cost 5.091 ms"
2024/10/27;21:02:12.426;DEBUG;31772;0000000000000000;BaslerControl::openCamera@8;"正在连接Basler相机... ..."
2024/10/27;21:02:12.902;DEBUG;31772;0000000000000000;BaslerControl::openCamera@22;"尝试打开Basler相机..."
2024/10/27;21:02:12.978;DEBUG;31772;0000000000000000;BaslerControl::openCamera@24;"已经打开Basler相机"
2024/10/27;21:02:13.000;DEBUG;31772;0000000000000000;BaslerControl::openCamera@47;"Basler相机连接成功"
2024/10/27;21:02:41.152;DEBUG;16840;0000000000000000;BaslerControl::openCamera@8;"正在连接Basler相机... ..."
2024/10/27;21:02:41.633;DEBUG;16840;0000000000000000;BaslerControl::openCamera@22;"尝试打开Basler相机..."
2024/10/27;21:02:41.710;DEBUG;16840;0000000000000000;BaslerControl::openCamera@24;"已经打开Basler相机"
2024/10/27;21:02:41.732;DEBUG;16840;0000000000000000;BaslerControl::openCamera@47;"Basler相机连接成功"
2024/10/27;21:28:01.900;DEBUG;5632;0000000000000000;BaslerControl::openCamera@8;"正在连接Basler相机... ..."
2024/10/27;21:28:02.380;DEBUG;5632;0000000000000000;BaslerControl::openCamera@22;"尝试打开Basler相机..."
2024/10/27;21:28:02.457;DEBUG;5632;0000000000000000;BaslerControl::openCamera@24;"已经打开Basler相机"
2024/10/27;21:28:02.477;DEBUG;5632;0000000000000000;BaslerControl::openCamera@47;"Basler相机连接成功"
